country	id	cl	X1	X2	X3	X4	X5	X6	village	village_name
ARMENIA	594712	2	2.13182744931319e-08	0.997861050702392	4.688156142149e-07	3.27630031522014e-06	0.0006672941555769	0.001467888707827	ARMENIA5	Martumi
ARMENIA	594715	4	5.426287633397e-11	8.253844156193e-07	2.997445022e-10	0.999995238557659	8.5005178940137e-07	3.0856521286e-06	ARMENIA5	Martumi
ARMENIA	594716	4	3.7301635874955e-10	0.00165215276962226	5.62492381719207e-05	0.993705037845443	0.004552029750628	3.45300231189e-05	ARMENIA5	Martumi
ARMENIA	594718	4	9.8443048778e-13	0.0112347847089509	2.2089228212e-09	0.9887477110595	2.54425923129947e-06	1.49577624102e-05	ARMENIA5	Martumi
ARMENIA	594720	6	2.85645398549296e-05	0.00472728229462304	0.00372222837807059	1.50844984643702e-05	0.00903523093778889	0.982471609351198	ARMENIA5	Martumi
ARMENIA	594724	4	1.932511831596e-11	0.0179840182989647	1.6941970254263e-06	0.969136857302621	0.0128773699585568	6.02235072e-08	ARMENIA5	Martumi
ARMENIA	594725	5	6.1543646333794e-10	4.111836873881e-07	2.09002432625435e-05	3.87088352143954e-06	0.999974812800119	4.2739729e-09	ARMENIA5	Martumi
ARMENIA	594726	2	2.45900968821181e-09	0.978146112596571	5.908889492191e-07	0.000104378320441792	0.0217291944771114	1.97212579172e-05	ARMENIA5	Martumi
ARMENIA	594727	3	4.92119712117123e-05	0.00330320994459911	0.507382709682433	3.9211719736479e-08	0.483484935553185	0.0057798936368516	ARMENIA5	Martumi
ARMENIA	594730	2	7.70393546228905e-07	0.895991037646879	0.00462320669360159	3.22237462561173e-05	0.0922028776081401	0.0071498839115771	ARMENIA5	Martumi
ARMENIA	594734	5	4.08525895301119e-08	0.00612377542624227	2.14471783159093e-05	3.23000584758187e-07	0.99383370075268	2.07127895872e-05	ARMENIA5	Martumi
